danceability,loudness,speechiness,acousticness,liveness,instrumentalness,type
0.159,-6.172000000000001,0.0882,4.48e-05,0.0907,6.23e-05,3
0.655,-7.779,0.0678,0.0383,0.0238,0.0006450000000000001,3
0.462,-6.9639999999999995,0.0669,0.0282,0.612,3.5799999999999996e-05,3
0.537,-12.362,0.0308,0.00214,0.0911,3.21e-05,3
0.445,-8.836,0.0347,0.0127,0.0925,2.58e-06,3
0.231,-5.113,0.11900000000000001,0.0226,0.295,0.0352,3
0.294,-6.577000000000001,0.0409,3.9e-06,0.12300000000000001,0.222,3
0.294,-9.316,0.0291,0.0163,0.11199999999999999,0.22,3
0.33399999999999996,-6.4510000000000005,0.0749,0.000185,0.109,0.0010199999999999999,3
0.282,-6.557,0.0302,0.0105,0.0892,0.0,3
0.618,-8.012,0.0248,0.0123,0.23,0.00829,3
0.298,-6.962000000000001,0.0464,0.000168,0.496,9.42e-05,3
0.35200000000000004,-7.695,0.0841,0.008020000000000001,0.126,0.17600000000000002,3
0.486,-11.633,0.0341,0.445,0.0648,1.4400000000000001e-05,3
0.33299999999999996,-4.187,0.106,7.950000000000001e-05,0.122,0.0023899999999999998,3
0.581,-7.2620000000000005,0.0324,0.00835,0.142,6.02e-05,3
0.15,-5.145,0.10300000000000001,0.00268,0.099,0.00425,3
0.688,-10.323,0.0519,0.00285,0.114,0.23800000000000002,3
0.48200000000000004,-6.149,0.0552,3.2200000000000003e-05,0.11,0.25,3
0.521,-5.705,0.0544,1.6899999999999997e-05,0.065,0.43,3
0.384,-6.468,0.0983,0.000611,0.14,0.42200000000000004,3
0.5539999999999999,-7.871,0.0353,0.000526,0.0988,0.000711,3
0.627,-7.691,0.0346,0.0008810000000000001,0.105,0.0299,3
0.435,-4.667,0.16,0.000195,0.268,0.0847,3
0.287,-6.482,0.0591,0.204,0.359,0.000294,3
0.493,-5.665,0.0976,0.0017800000000000001,0.0775,2.23e-05,3
0.39899999999999997,-7.829,0.126,0.0069299999999999995,0.335,0.000248,3
0.36200000000000004,-10.156,0.0412,0.000606,0.5820000000000001,0.00213,3
0.569,-4.637,0.0525,0.00687,0.37,0.000143,3
0.557,-4.338,0.131,0.00366,0.218,1.83e-06,3
0.5760000000000001,-2.785,0.0828,0.0202,0.348,0.0,3
0.442,-13.475,0.0354,0.00040199999999999996,0.174,0.0081,3
0.309,-6.43,0.192,0.00707,0.342,2.14e-05,3
0.34700000000000003,-4.994,0.207,2.55e-06,0.361,0.48100000000000004,3
0.295,-5.231,0.0668,0.000787,0.48200000000000004,0.0029,3
0.336,-8.802999999999999,0.0732,0.0793,0.32,0.0648,3
0.262,-8.671,0.0632,0.0109,0.12,0.113,3
0.256,-6.582000000000001,0.106,3.48e-05,0.364,0.00405,3
0.31,-5.678,0.047,0.011000000000000001,0.0828,0.00965,3
0.6709999999999999,-18.064,0.0323,0.257,0.0481,8.01e-05,3
0.579,-9.484,0.027000000000000003,0.0057399999999999994,0.0575,0.0004940000000000001,3
0.508,-6.205,0.0386,0.0183,0.0732,0.0,3
0.596,-12.145,0.0255,0.18100000000000002,0.0863,0.000331,3
0.828,-9.744,0.0276,0.0644,0.128,0.00428,3
0.5,-9.072000000000001,0.0363,0.127,0.447,0.0,3
0.733,-10.023,0.0307,0.0614,0.33,0.0367,3
0.623,-13.333,0.0253,0.212,0.0613,0.0,3
0.46399999999999997,-9.267000000000001,0.0926,0.0493,0.39899999999999997,0.00244,3
0.741,-7.028,0.0277,0.0664,0.133,2.2800000000000002e-05,3
0.5720000000000001,-6.218999999999999,0.0317,0.171,0.0702,0.000377,3
0.505,-7.3839999999999995,0.10099999999999999,0.0103,0.295,0.0771,3
0.413,-5.787000000000001,0.0324,0.369,0.0905,2.1600000000000003e-05,3
0.273,-8.762,0.0843,0.0169,0.142,0.0111,3
0.315,-7.5520000000000005,0.031,0.000825,0.10099999999999999,0.10800000000000001,3
0.546,-13.6,0.0436,0.0629,0.0383,0.000567,3
0.302,-11.728,0.0776,0.0966,0.0879,5.32e-06,3
0.483,-6.836,0.032,0.7290000000000001,0.18899999999999997,0.0,3
0.6829999999999999,-8.289,0.0347,0.385,0.121,8.609999999999999e-05,3
0.64,-7.516,0.0374,0.201,0.152,0.00806,3
0.415,-5.63,0.0397,0.00036899999999999997,0.0682,0.77,3
0.43,-10.96,0.0442,0.303,0.152,5.8399999999999997e-05,3
0.743,-6.465,0.11599999999999999,0.0804,0.384,0.0,3
0.835,-6.437,0.0575,0.0506,0.151,0.00011399999999999999,3
0.9329999999999999,-6.472,0.162,0.11199999999999999,0.163,0.32899999999999996,3
0.654,-17.18,0.0535,0.6859999999999999,0.155,0.0155,3
0.43799999999999994,-6.237,0.0624,0.00255,0.0842,5.6899999999999994e-05,3
0.6759999999999999,-7.96,0.0435,0.00101,0.248,8.65e-06,3
0.489,-8.367,0.0352,0.313,0.287,0.185,3
0.369,-10.11,0.0334,0.643,0.298,0.0,3
0.645,-13.18,0.0335,0.221,0.0721,3.53e-06,3
0.596,-9.616,0.0396,0.365,0.20600000000000002,5.3e-06,3
0.516,-13.741,0.0373,0.501,0.184,0.00572,3
0.8170000000000001,-9.249,0.0328,0.132,0.0873,0.00031099999999999997,3
0.537,-8.913,0.0335,0.0972,0.0832,0.0,3
0.45299999999999996,-4.562,0.0361,0.000657,0.34700000000000003,0.239,3
0.8109999999999999,-8.214,0.0391,0.0365,0.0799,6.63e-06,3
0.6609999999999999,-4.897,0.039,0.052000000000000005,0.0708,0.0,3
0.445,-9.802999999999999,0.0461,0.23399999999999999,0.205,0.000252,3
0.768,-5.109,0.0313,0.0964,0.09699999999999999,2.9199999999999998e-05,3
0.55,-5.9879999999999995,0.0334,0.44799999999999995,0.366,0.000127,3
0.6829999999999999,-11.628,0.0322,0.00141,0.337,0.425,3
0.545,-9.937000000000001,0.22399999999999998,0.00249,0.196,0.0304,3
0.547,-13.552999999999999,0.0369,0.015,0.14400000000000002,0.105,3
0.267,-4.899,0.096,0.0021100000000000003,0.28300000000000003,0.0,3
0.7140000000000001,-2.947,0.0399,0.20600000000000002,0.0731,0.0,3
0.63,-9.28,0.0549,0.373,0.10300000000000001,5.7499999999999995e-05,3
0.508,-3.08,0.0372,0.000279,0.10099999999999999,0.00121,3
0.746,-4.7,0.0257,0.0485,0.0534,0.0261,3
0.7120000000000001,-9.484,0.0254,0.011000000000000001,0.11800000000000001,0.0,3
0.586,-9.558,0.0363,0.0589,0.0318,0.00125,3
0.55,-11.729000000000001,0.0283,0.25,0.11,0.0129,3
0.541,-10.433,0.0297,0.18899999999999997,0.099,0.0274,3
0.631,-7.13,0.0294,0.359,0.13,0.00218,3
0.43,-8.008,0.0804,0.000155,0.0933,0.00221,3
0.523,-9.81,0.0403,0.133,0.0952,0.0,3
0.43799999999999994,-12.412,0.0919,0.262,0.221,0.537,3
0.502,-6.2989999999999995,0.0503,0.0127,0.162,0.0,3
0.573,-6.644,0.17600000000000002,0.461,0.0935,0.0,3
0.618,-5.89,0.0356,0.000182,0.32899999999999996,0.8109999999999999,3
0.355,-7.565,0.0453,0.00045,0.0969,0.0,3
0.573,-6.441,0.0808,0.493,0.0994,0.0,3
0.536,-7.211,0.0374,0.00145,0.06,0.0186,3
0.349,-11.690999999999999,0.0338,0.462,0.19699999999999998,0.00266,3
0.479,-8.806000000000001,0.0318,0.0832,0.11,0.0014199999999999998,3
0.626,-6.397,0.0487,0.107,0.37200000000000005,0.000745,3
0.625,-11.402000000000001,0.0444,0.0158,0.0625,0.000169,3
0.787,-12.824000000000002,0.0832,0.221,0.153,0.000336,3
0.653,-12.244000000000002,0.0396,0.249,0.40299999999999997,0.0,3
0.583,-6.132000000000001,0.0733,0.0984,0.0593,0.00018999999999999998,3
0.61,-5.452000000000001,0.0587,0.000805,0.0657,0.0928,3
0.522,-6.117999999999999,0.0332,0.0188,0.239,1.07e-05,3
0.7020000000000001,-13.415,0.031,0.382,0.0425,5.89e-06,3
0.5720000000000001,-8.959,0.0402,0.187,0.21600000000000003,7.41e-06,3
0.505,-12.897,0.0711,0.25,0.113,0.00915,3
0.601,-8.166,0.03,0.579,0.21600000000000003,1.1400000000000001e-05,3
0.552,-9.736,0.0364,0.052000000000000005,0.046,0.0,3
0.36700000000000005,-7.071000000000001,0.0322,0.008459999999999999,0.11800000000000001,0.278,3
0.524,-7.081,0.0411,0.00717,0.659,8.77e-06,3
0.591,-6.489,0.0531,8.740000000000001e-05,0.0781,0.00010700000000000001,3
0.757,-9.326,0.062,0.41100000000000003,0.355,0.00221,3
0.728,-6.926,0.0564,0.17600000000000002,0.61,0.856,3
0.7440000000000001,-5.981,0.0364,0.175,0.26,0.00367,3
0.7509999999999999,-5.346,0.0475,0.435,0.17600000000000002,0.00172,3
0.441,-4.627,0.115,0.000183,0.0612,0.00328,3
0.475,-15.039000000000001,0.0427,0.000146,0.223,0.000277,3
0.49200000000000005,-12.321,0.0341,0.0151,0.0723,3.74e-05,3
0.823,-12.642999999999999,0.032,0.562,0.0765,0.00098,3
0.599,-3.58,0.043,0.00257,0.312,0.0018100000000000002,3
0.428,-6.105,0.059000000000000004,0.0697,0.0928,0.9159999999999999,3
0.741,-9.05,0.0304,0.11699999999999999,0.212,3.3100000000000005e-05,3
0.608,-9.911,0.0364,0.10099999999999999,0.0942,1.41e-06,3
0.5820000000000001,-12.203,0.0277,0.607,0.145,0.0571,3
0.442,-5.2139999999999995,0.0764,0.0538,0.282,4.71e-06,3
0.623,-5.731,0.0365,0.20199999999999999,0.0472,0.0018399999999999998,3
0.623,-5.303,0.037000000000000005,0.000393,0.345,0.000788,3
0.45899999999999996,-11.777000000000001,0.0303,0.00614,0.384,0.0652,3
0.6609999999999999,-3.0639999999999996,0.107,0.0247,0.0856,0.0,3
0.578,-6.607,0.0512,0.163,0.0583,1.36e-06,3
0.515,-12.767999999999999,0.0343,0.0249,0.455,0.00103,3
0.542,-9.637,0.0549,0.319,0.171,5.3400000000000004e-05,3
0.591,-9.684,0.0387,0.763,0.0939,3.42e-06,3
0.611,-8.359,0.0259,0.29100000000000004,0.35600000000000004,0.0,3
0.7,-7.7170000000000005,0.0329,0.434,0.0963,1.1e-06,3
0.406,-5.49,0.0348,0.276,0.11199999999999999,0.0035399999999999997,3
0.7509999999999999,-5.687,0.0287,0.368,0.196,0.00123,3
0.544,-11.952,0.035,0.848,0.196,0.0,3
0.693,-9.84,0.0321,0.711,0.17,1.3699999999999998e-05,3
0.7170000000000001,-10.779000000000002,0.0292,0.5670000000000001,0.0785,0.006679999999999999,3
0.653,-7.808,0.0249,0.0508,0.139,0.0466,3
0.733,-6.513999999999999,0.0371,0.379,0.47100000000000003,2.58e-06,3
0.47700000000000004,-11.887,0.0483,0.0649,0.0906,0.028999999999999998,3
0.794,-15.492,0.028999999999999998,0.33399999999999996,0.0703,1.04e-05,3
0.539,-16.047,0.131,0.239,0.24,2.35e-06,3
0.6609999999999999,-5.9,0.0291,0.182,0.0527,0.000995,3
0.67,-6.0120000000000005,0.0646,0.62,0.373,0.0,3
0.498,-8.052999999999999,0.05,0.23800000000000002,0.353,0.0,3
0.6859999999999999,-7.093999999999999,0.0233,0.10099999999999999,0.11,3.37e-06,3
0.7170000000000001,-13.953,0.0535,0.331,0.102,0.0,3
0.47700000000000004,-8.625,0.0387,0.000333,0.265,0.000155,3
0.593,-4.716,0.0358,0.0165,0.16699999999999998,7.26e-05,3
0.653,-18.54,0.0453,0.8059999999999999,0.132,0.0146,3
0.684,-9.792,0.0407,0.0006129999999999999,0.535,0.0029,3
0.504,-3.463,0.0517,0.00164,0.78,2.12e-05,3
0.535,-7.58,0.0301,0.395,0.316,9.42e-05,3
0.603,-8.265,0.0275,0.0974,0.11,0.29600000000000004,3
0.589,-9.602,0.0369,0.204,0.423,0.018000000000000002,3
0.5429999999999999,-7.916,0.0497,0.00146,0.289,4.91e-05,3
0.585,-8.35,0.0263,0.247,0.102,0.0023,3
0.504,-11.834000000000001,0.0336,0.214,0.171,2.29e-06,3
0.6829999999999999,-5.285,0.0338,0.000349,0.16699999999999998,0.0,3
0.855,-6.51,0.0514,0.14400000000000002,0.36,0.0,3
0.723,-14.020999999999999,0.0303,0.027999999999999997,0.133,0.00339,3
0.622,-6.369,0.0531,0.0167,0.0692,2.34e-05,3
0.531,-9.602,0.0328,0.0114,0.121,0.00511,3
0.508,-12.377,0.0661,0.0099,0.345,0.392,3
0.366,-11.237,0.0407,0.875,0.11,0.18,3
0.285,-7.0489999999999995,0.0466,0.000826,0.268,0.0,3
0.456,-10.0,0.0653,0.29100000000000004,0.0853,0.000207,3
0.637,-4.872,0.0677,0.11900000000000001,0.10300000000000001,6.720000000000001e-05,3
0.24,-14.117,0.0677,0.171,0.0801,0.0125,3
0.6859999999999999,-11.469000000000001,0.0444,0.258,0.113,0.00015,3
0.359,-7.707000000000001,0.0325,0.0069099999999999995,0.345,5.21e-06,3
0.273,-6.2620000000000005,0.0433,0.0015300000000000001,0.18,0.0157,3
0.485,-8.789,0.0925,0.00109,0.162,0.00108,3
0.48100000000000004,-6.937,0.0364,0.00698,0.0646,0.0,3
0.537,-12.362,0.0308,0.00214,0.0911,3.21e-05,3
0.623,-7.787999999999999,0.066,0.0189,0.0728,0.0134,3
0.631,-12.812999999999999,0.0819,0.44299999999999995,0.188,5.93e-05,3
0.652,-7.9270000000000005,0.0776,0.0398,0.0567,0.782,3
0.5770000000000001,-9.281,0.0449,0.00233,0.0755,0.00025699999999999996,3
0.826,-8.442,0.162,0.61,0.11599999999999999,0.000164,3
0.608,-7.655,0.0296,0.134,0.0951,0.20600000000000002,3
0.43700000000000006,-7.8420000000000005,0.0904,0.396,0.242,0.0314,3
0.534,-7.599,0.0259,0.552,0.0634,0.36200000000000004,3
0.44299999999999995,-8.066,0.0741,0.0222,0.297,0.361,3
0.469,-10.421,0.152,0.0241,0.26899999999999996,0.00201,3
0.41200000000000003,-11.6,0.405,0.0484,0.405,0.131,3
0.5329999999999999,-11.913,0.0393,0.0302,0.0926,0.248,3
0.49700000000000005,-7.024,0.0565,0.19,0.215,0.0,3
0.436,-8.868,0.0541,0.00975,0.0931,0.00748,3
0.574,-4.793,0.133,0.061,0.156,0.00158,3
0.5920000000000001,-4.5169999999999995,0.0297,0.51,0.106,0.0,3
0.583,-7.972,0.0404,0.00417,0.237,0.14400000000000002,3
0.562,-7.063,0.0271,0.0264,0.17,0.0,3
0.132,-4.841,0.114,0.00018899999999999999,0.48200000000000004,0.0382,3
0.392,-9.961,0.0536,0.28800000000000003,0.243,0.0,3
0.327,-7.428,0.0367,0.0005639999999999999,0.10400000000000001,0.0159,3
0.271,-11.683,0.0395,0.59,0.6809999999999999,0.293,3
0.39899999999999997,-9.44,0.0253,0.0293,0.0914,2.8300000000000003e-05,3
0.39899999999999997,-12.123,0.0249,0.446,0.327,0.00011899999999999999,3
0.598,-11.857000000000001,0.0307,0.584,0.0816,0.046,3
0.276,-13.742,0.0299,0.795,0.366,9.67e-05,3
0.38,-10.960999999999999,0.0378,0.00298,0.10400000000000001,0.0294,3
0.451,-13.126,0.0436,0.469,0.19699999999999998,0.0,3
0.611,-7.537999999999999,0.0303,0.213,0.136,0.0,3
0.612,-9.866,0.0515,0.24100000000000002,0.0858,0.0367,3
0.585,-6.234,0.0296,0.583,0.28600000000000003,0.0,3
0.532,-5.5089999999999995,0.0574,0.0028699999999999997,0.39,0.000513,3
0.754,-5.218,0.302,0.153,0.10099999999999999,0.00010800000000000001,3
0.166,-8.469,0.0894,0.000606,0.8109999999999999,0.846,3
0.473,-4.797,0.0561,0.00783,0.17300000000000001,0.0618,3
0.493,-8.625,0.0343,0.00201,0.467,0.000558,3
0.6409999999999999,-5.261,0.0422,0.397,0.665,0.0,3
0.429,-6.127999999999999,0.0291,0.67,0.105,0.000152,3
0.48200000000000004,-8.357999999999999,0.069,0.37200000000000005,0.307,0.00024900000000000004,3
0.40700000000000003,-9.224,0.20800000000000002,0.0734,0.24100000000000002,0.00021,3
0.601,-4.9030000000000005,0.0703,0.0319,0.401,0.00011599999999999999,3
0.556,-15.449000000000002,0.0364,0.0788,0.159,0.00512,3
0.552,-6.812,0.105,0.00361,0.321,9.72e-06,3
0.55,-5.553999999999999,0.0304,0.00677,0.0853,6.63e-05,3
0.5379999999999999,-15.274000000000001,0.037000000000000005,0.0307,0.59,3.37e-06,3
0.231,-10.632,0.046,0.0033399999999999997,0.0765,0.12300000000000001,3
0.486,-4.822,0.0615,4.48e-05,0.138,0.00161,3
0.5770000000000001,-7.04,0.039,0.0338,0.221,1.3300000000000001e-05,3
0.611,-8.468,0.0366,0.147,0.282,0.0021,3
0.529,-6.9079999999999995,0.0616,0.0628,0.0608,0.0008269999999999999,3
0.489,-8.769,0.0367,0.287,0.389,0.0,3
0.6940000000000001,-9.568999999999999,0.0363,0.0913,0.0562,0.0106,3
0.561,-12.769,0.11199999999999999,0.61,0.32799999999999996,0.0194,3
0.46399999999999997,-5.309,0.107,0.0159,0.384,5.66e-06,3
0.301,-4.97,0.0624,0.00137,0.0972,0.0049299999999999995,3
0.396,-14.327,0.0633,0.0273,0.313,0.0,3
0.33899999999999997,-11.977,0.0305,0.299,0.0576,3.92e-06,3
0.382,-12.442,0.0365,0.52,0.0747,0.171,3
0.659,-8.18,0.0313,0.157,0.0784,6.69e-06,3
0.58,-6.582000000000001,0.0363,0.17300000000000001,0.24600000000000002,1.8000000000000001e-06,3
0.431,-8.568,0.0441,0.44299999999999995,0.235,0.0,3
0.536,-5.9879999999999995,0.0355,3.05e-05,0.10300000000000001,0.0137,3
0.33899999999999997,-9.522,0.0938,0.00521,0.0803,0.00432,3
0.32299999999999995,-7.35,0.0503,0.315,0.348,0.00031299999999999996,3
0.364,-14.162,0.0675,0.29,0.922,0.000106,3
0.6509999999999999,-9.571,0.0268,0.245,0.057999999999999996,0.0104,3
0.486,-8.192,0.0341,0.0168,0.0897,0.000768,3
0.449,-10.527000000000001,0.0487,0.0060799999999999995,0.175,0.00707,3
0.377,-8.039,0.0299,0.0008939999999999999,0.0504,0.00217,3
0.621,-12.238,0.040999999999999995,0.244,0.166,0.00948,3
0.741,-7.028,0.0277,0.0664,0.133,2.2800000000000002e-05,3
0.5429999999999999,-6.452000000000001,0.0464,0.00761,0.0961,0.0115,3
0.524,-6.045,0.0287,0.0338,0.33299999999999996,0.0,3
0.581,-8.045,0.107,0.0458,0.0782,0.0,3
0.71,-8.857999999999999,0.0389,0.0054,0.0965,0.0266,3
0.435,-6.255,0.0361,0.000465,0.174,0.008320000000000001,3
0.6940000000000001,-4.082,0.0378,0.175,0.141,3.93e-06,3
0.516,-4.738,0.0356,0.000242,0.12,3.32e-06,3
0.644,-10.485,0.0297,0.0729,0.0905,0.00011499999999999999,3
0.637,-8.201,0.087,0.142,0.231,0.0,3
0.58,-10.527999999999999,0.0751,0.125,0.0297,0.0,3
0.5920000000000001,-6.287999999999999,0.055,0.000726,0.085,0.000398,3
0.456,-5.598,0.0292,0.00041900000000000005,0.105,0.000135,3
0.39799999999999996,-10.572000000000001,0.0499,0.00264,0.0305,6.459999999999998e-05,3
0.509,-6.206,0.0339,0.307,0.5429999999999999,0.07200000000000001,3
0.516,-8.865,0.0608,0.00103,0.057,0.813,3
0.7,-8.396,0.0317,0.0241,0.505,0.0,3
0.507,-13.267000000000001,0.044000000000000004,0.0211,0.381,0.00248,3
0.516,-7.629,0.0474,0.00426,0.10800000000000001,6.58e-06,3
0.47200000000000003,-4.591,0.145,0.0372,0.35200000000000004,0.0,3
0.593,-7.357,0.0289,0.27899999999999997,0.136,9.14e-06,3
0.62,-7.625,0.209,0.0101,0.624,4.7600000000000005e-05,3
0.405,-4.031000000000001,0.0797,9.7e-05,0.33899999999999997,0.00043499999999999995,3
0.336,-13.484000000000002,0.0292,0.62,0.344,0.0,3
0.6579999999999999,-7.51,0.0856,0.0021100000000000003,0.0922,0.00229,3
0.5329999999999999,-3.822,0.0332,0.0842,0.282,0.00045,3
0.613,-7.559,0.0581,0.086,0.106,0.0,3
0.557,-6.276,0.0386,0.225,0.121,1.09e-06,3
0.527,-7.984,0.0427,0.0646,0.19399999999999998,0.0,3
0.614,-12.549000000000001,0.0339,0.0376,0.0444,0.000755,3
0.261,-6.511,0.0656,0.00026000000000000003,0.109,0.000541,3
0.6659999999999999,-9.305,0.0371,0.043,0.07400000000000001,0.0005,3
0.47,-6.391,0.0381,0.0015199999999999999,0.107,0.0333,3
0.682,-11.550999999999998,0.0256,0.013000000000000001,0.24600000000000002,0.00716,3
0.29100000000000004,-5.683,0.0363,0.00133,0.0811,5.61e-06,3
0.7240000000000001,-7.127000000000001,0.135,0.31,0.21899999999999997,7.04e-05,3
0.45,-7.736000000000001,0.046,0.0872,0.0997,0.10800000000000001,3
0.619,-3.338,0.0302,0.00203,0.106,3.570000000000001e-05,3
0.601,-14.831,0.03,0.8420000000000001,0.13699999999999998,0.0,3
0.5660000000000001,-9.875,0.0285,0.156,0.11800000000000001,0.0,3
0.61,-2.9960000000000004,0.0548,0.00199,0.0597,0.000671,3
0.414,-8.714,0.0413,0.0675,0.33299999999999996,0.0047,3
0.596,-5.593,0.0418,0.00108,0.114,2.42e-05,3
0.45899999999999996,-6.518,0.066,0.000275,0.141,0.000305,3
0.674,-5.104,0.0275,0.02,0.128,0.0,3
0.29,-9.959,0.038,0.10800000000000001,0.187,2.3899999999999998e-05,3
0.282,-6.557,0.0302,0.0105,0.0892,0.0,3
0.295,-9.1,0.0367,0.0803,0.131,0.0,3
0.616,-8.141,0.0328,0.7140000000000001,0.11900000000000001,0.0,3
0.514,-3.765,0.151,0.0943,0.0654,1.52e-06,3
0.287,-8.948,0.027000000000000003,0.34,0.111,0.0455,3
0.836,-6.662999999999999,0.0285,0.33899999999999997,0.0824,5.93e-05,3
0.588,-9.338,0.0295,0.159,0.0719,5.6999999999999996e-05,3
0.40700000000000003,-9.264,0.0542,0.00619,0.32299999999999995,3.96e-06,3
0.39,-14.274000000000001,0.0537,0.16,0.20199999999999999,0.0,3
0.361,-8.519,0.0368,0.000291,0.0701,0.00011200000000000001,3
0.349,-9.942,0.0318,0.6779999999999999,0.128,0.004,3
0.424,-12.004000000000001,0.0265,0.109,0.222,0.00025499999999999996,3
0.622,-13.229000000000001,0.0406,0.0405,0.0915,1.17e-06,3
0.82,-9.796,0.0348,0.5429999999999999,0.0701,0.00294,3
0.552,-7.131,0.0321,0.0191,0.168,0.0015300000000000001,3
0.5329999999999999,-14.712,0.0292,0.000174,0.14,0.156,3
0.652,-11.363,0.042,0.0114,0.36200000000000004,0.0651,3
0.461,-8.507,0.0959,0.405,0.126,0.00033,3
0.42,-5.582999999999999,0.0638,0.0189,0.264,0.00675,3
0.768,-6.215,0.038,0.213,0.0723,7.45e-05,3
0.579,-12.421,0.0553,0.121,0.0673,3.62e-06,3
0.535,-3.952,0.0658,0.0008939999999999999,0.23600000000000002,0.0127,3
0.578,-6.669,0.0549,0.257,0.581,1.25e-05,3
0.485,-9.027000000000001,0.0495,1.22e-05,0.138,0.0162,3
0.522,-7.1129999999999995,0.0354,0.24,0.156,2.0399999999999998e-05,3
0.491,-7.099,0.0306,0.0366,0.111,1.16e-06,3
0.294,-9.138,0.0461,0.05,0.6759999999999999,0.125,3
0.672,-5.992000000000001,0.0285,0.0767,0.135,0.0,3
0.373,-4.029,0.0703,0.0112,0.146,0.00882,3
0.66,-8.833,0.0501,0.205,0.0745,0.0,3
0.44,-9.709,0.102,0.000998,0.133,0.00826,3
0.475,-11.672,0.0515,0.0285,0.115,5.7999999999999994e-05,3
0.397,-3.892,0.0463,1.52e-06,0.0513,0.517,3
0.309,-8.994,0.035,0.0158,0.36700000000000005,0.00595,3
0.19899999999999998,-4.695,0.0851,0.00125,0.391,4.95e-06,3
0.473,-11.115,0.0316,0.226,0.0776,1.77e-06,3
0.41,-8.181000000000001,0.0582,0.222,0.22699999999999998,6.06e-06,3
0.57,-7.1160000000000005,0.0283,0.18600000000000003,0.18600000000000003,0.0,3
0.716,-9.312000000000001,0.0559,0.00468,0.135,0.539,3
0.537,-5.1979999999999995,0.024,0.106,0.0322,1.25e-06,3
0.36,-3.4610000000000003,0.139,0.0422,0.627,0.00010800000000000001,3
0.6629999999999999,-8.785,0.0565,0.14400000000000002,0.171,1.4e-06,3
0.722,-6.763,0.0348,0.0354,0.11900000000000001,0.0496,3
0.445,-4.008,0.0744,0.00851,0.0825,0.00801,3
0.145,-5.966,0.207,0.00454,0.9690000000000001,0.0392,3
0.6859999999999999,-8.964,0.0368,0.000194,0.0621,0.0,3
0.436,-3.2430000000000003,0.0407,0.0511,0.135,0.0,3
0.41700000000000004,-6.0489999999999995,0.0441,0.00248,0.166,1.09e-06,3
0.389,-6.546,0.0442,0.0415,0.46299999999999997,0.0,3
0.389,-9.342,0.0316,0.619,0.255,5.0900000000000004e-05,3
0.47700000000000004,-12.285,0.0438,0.627,0.131,0.141,3
0.623,-14.935,0.0306,0.452,0.114,0.0,3
0.557,-10.874,0.0441,0.00792,0.42100000000000004,0.0149,3
0.28600000000000003,-6.777,0.0585,0.0238,0.48700000000000004,0.0542,3
0.389,-6.872999999999999,0.0399,0.08900000000000001,0.11900000000000001,5.5e-05,3
0.7,-9.562999999999999,0.084,0.599,0.21899999999999997,0.0,3
0.441,-9.101,0.0284,0.612,0.11199999999999999,7.37e-05,3
0.361,-4.959,0.0466,0.19,0.294,3.48e-05,3
0.465,-5.336,0.0315,0.00108,0.722,0.000165,3
0.354,-3.878,0.0386,0.094,0.135,0.0,3
0.447,-8.058,0.0642,0.185,0.153,1.7800000000000002e-05,3
0.804,-11.12,0.0716,0.395,0.314,0.000188,3
0.57,-5.78,0.0503,0.0429,0.375,0.0,3
0.19699999999999998,-9.291,0.03,0.0165,0.125,0.27899999999999997,3
0.469,-14.484000000000002,0.0292,0.9390000000000001,0.114,0.000686,3
0.221,-4.641,0.0876,0.0103,0.195,0.000523,3
0.542,-8.201,0.138,0.6659999999999999,0.32299999999999995,5.32e-06,3
0.52,-3.932,0.0287,0.00683,0.0803,0.000126,3
0.474,-6.879,0.0259,0.0459,0.0955,1.07e-05,3
0.268,-11.034,0.0341,2.8499999999999998e-05,0.22899999999999998,0.075,3
0.5920000000000001,-14.312999999999999,0.0324,0.0279,0.0754,0.0,3
0.377,-5.5889999999999995,0.0318,0.11699999999999999,0.0677,0.0,3
0.736,-13.208,0.0539,0.301,0.10400000000000001,0.345,3
0.628,-13.175,0.0294,0.151,0.2,0.00109,3
0.5329999999999999,-5.571000000000001,0.0323,0.16,0.369,1.12e-05,3
0.647,-6.3229999999999995,0.0261,0.401,0.14400000000000002,0.000408,3
0.527,-10.261,0.034,0.006370000000000001,0.0598,0.11199999999999999,3
0.902,-9.735,0.0532,0.136,0.0906,0.000346,3
0.256,-11.977,0.0348,0.000763,0.303,0.349,3
0.5579999999999999,-12.922,0.0371,0.0183,0.0685,0.00141,3
0.41200000000000003,-14.155999999999999,0.115,0.0663,0.377,0.0,3
0.32799999999999996,-4.373,0.0982,4.970000000000001e-05,0.201,0.00115,3
0.635,-5.513,0.0708,0.0486,0.138,3.56e-06,3
0.433,-8.97,0.0449,9.84e-06,0.29,7.730000000000001e-05,3
0.6579999999999999,-10.967,0.242,0.604,0.0428,0.0,3
0.659,-9.189,0.0272,0.28800000000000003,0.0968,6.26e-06,3
0.5489999999999999,-4.185,0.034,0.0049,0.10400000000000001,0.12300000000000001,3
0.597,-3.989,0.042,0.16899999999999998,0.105,2.8899999999999998e-05,3
0.5760000000000001,-6.835,0.0359,0.065,0.0531,4.35e-05,3
0.52,-9.183,0.0483,0.0325,0.11599999999999999,2.6000000000000002e-05,3
0.39399999999999996,-13.874,0.0262,0.0492,0.115,0.0,3
